0000    17-04-2017 15:53:40    Clear Log             
1538    18-04-2017 14:14:38    Log In                admin<Web:0.0.0.0>
1539    18-04-2017 14:14:39    Log Out               admin<Web:0.0.0.0>
1540    18-04-2017 14:14:53    Log In                admin<Web:0.0.0.0>
1541    18-04-2017 14:14:54    Log Out               admin<Web:0.0.0.0>
1542    18-04-2017 14:20:19    Alarm Start           Motion Detect, Channel 3
1543    18-04-2017 14:20:20    Alarm Stop            Motion Detect, Channel 3
1544    18-04-2017 14:21:00    Log In                admin<Web:0.0.0.0>
1545    18-04-2017 14:21:01    Log Out               admin<Web:0.0.0.0>
1546    18-04-2017 14:22:07    Alarm Start           Motion Detect, Channel 2
1547    18-04-2017 14:22:08    Alarm Start           Motion Detect, Channel 3
1548    18-04-2017 14:22:10    Alarm Start           Motion Detect, Channel 1
1549    18-04-2017 14:22:11    Alarm Stop            Motion Detect, Channel 2
1550    18-04-2017 14:22:12    Alarm Stop            Motion Detect, Channel 1
1551    18-04-2017 14:22:13    Alarm Stop            Motion Detect, Channel 3
1552    18-04-2017 14:25:36    Log In                admin<Web:0.0.0.0>
1553    18-04-2017 14:25:37    Log Out               admin<Web:0.0.0.0>
1554    18-04-2017 14:26:19    Alarm Start           Motion Detect, Channel 4
1555    18-04-2017 14:26:19    Alarm Stop            Motion Detect, Channel 4
1556    18-04-2017 14:28:57    Alarm Start           Motion Detect, Channel 3
1557    18-04-2017 14:28:57    Alarm Start           Motion Detect, Channel 1
1558    18-04-2017 14:28:58    Alarm Stop            Motion Detect, Channel 1
1559    18-04-2017 14:28:59    Alarm Start           Motion Detect, Channel 2
1560    18-04-2017 14:28:59    Alarm Stop            Motion Detect, Channel 3
1561    18-04-2017 14:29:00    Alarm Start           Motion Detect, Channel 3
1562    18-04-2017 14:29:00    Alarm Stop            Motion Detect, Channel 3
1563    18-04-2017 14:29:01    Alarm Stop            Motion Detect, Channel 2
1564    18-04-2017 14:29:12    Alarm Start           Motion Detect, Channel 3
1565    18-04-2017 14:29:12    Alarm Start           Motion Detect, Channel 1
1566    18-04-2017 14:29:13    Alarm Stop            Motion Detect, Channel 1
1567    18-04-2017 14:29:13    Alarm Start           Motion Detect, Channel 2
1568    18-04-2017 14:29:14    Alarm Stop            Motion Detect, Channel 3
1569    18-04-2017 14:29:15    Alarm Stop            Motion Detect, Channel 2
1570    18-04-2017 14:30:44    Log In                admin<Web:0.0.0.0>
1571    18-04-2017 14:30:45    Log Out               admin<Web:0.0.0.0>
1572    18-04-2017 14:31:21    Log Out               admin<Web:0.0.0.0>
1573    18-04-2017 14:32:35    Alarm Start           Motion Detect, Channel 1
1574    18-04-2017 14:32:35    Alarm Start           Motion Detect, Channel 3
1575    18-04-2017 14:32:36    Alarm Stop            Motion Detect, Channel 3
1576    18-04-2017 14:32:37    Alarm Stop            Motion Detect, Channel 1
1577    18-04-2017 14:32:38    Alarm Start           Motion Detect, Channel 3
1578    18-04-2017 14:32:38    Alarm Start           Motion Detect, Channel 2
1579    18-04-2017 14:32:39    Alarm Stop            Motion Detect, Channel 2
1580    18-04-2017 14:32:40    Alarm Stop            Motion Detect, Channel 3
1581    18-04-2017 14:32:41    Alarm Start           Motion Detect, Channel 2
1582    18-04-2017 14:32:41    Alarm Stop            Motion Detect, Channel 2
1583    18-04-2017 14:34:42    Alarm Start           Motion Detect, Channel 3
1584    18-04-2017 14:34:42    Alarm Start           Motion Detect, Channel 1
1585    18-04-2017 14:34:43    Alarm Start           Motion Detect, Channel 2
1586    18-04-2017 14:34:43    Alarm Stop            Motion Detect, Channel 1
1587    18-04-2017 14:34:44    Alarm Stop            Motion Detect, Channel 3
1588    18-04-2017 14:34:45    Alarm Stop            Motion Detect, Channel 2
1589    18-04-2017 14:35:57    Alarm Start           Motion Detect, Channel 2
1590    18-04-2017 14:35:58    Alarm Stop            Motion Detect, Channel 2
1591    18-04-2017 14:35:59    Alarm Start           Motion Detect, Channel 3
1592    18-04-2017 14:36:00    Alarm Start           Motion Detect, Channel 2
1593    18-04-2017 14:36:01    Alarm Stop            Motion Detect, Channel 2
1594    18-04-2017 14:36:02    Alarm Start           Motion Detect, Channel 1
1595    18-04-2017 14:36:04    Alarm Stop            Motion Detect, Channel 3
1596    18-04-2017 14:36:05    Alarm Stop            Motion Detect, Channel 1
1597    18-04-2017 14:37:48    Alarm Start           Motion Detect, Channel 1
1598    18-04-2017 14:37:48    Alarm Start           Motion Detect, Channel 3
1599    18-04-2017 14:37:50    Alarm Stop            Motion Detect, Channel 1
1600    18-04-2017 14:37:51    Alarm Start           Motion Detect, Channel 2
1601    18-04-2017 14:37:52    Alarm Stop            Motion Detect, Channel 2
1602    18-04-2017 14:37:52    Alarm Stop            Motion Detect, Channel 3
1603    18-04-2017 14:39:58    Alarm Start           Motion Detect, Channel 2
1604    18-04-2017 14:39:58    Alarm Stop            Motion Detect, Channel 2
1605    18-04-2017 14:40:00    Alarm Start           Motion Detect, Channel 3
1606    18-04-2017 14:40:00    Alarm Start           Motion Detect, Channel 2
1607    18-04-2017 14:40:03    Alarm Stop            Motion Detect, Channel 2
1608    18-04-2017 14:40:04    Alarm Start           Motion Detect, Channel 1
1609    18-04-2017 14:40:06    Alarm Stop            Motion Detect, Channel 3
1610    18-04-2017 14:40:06    Alarm Start           Motion Detect, Channel 3
1611    18-04-2017 14:40:06    Alarm Stop            Motion Detect, Channel 1
1612    18-04-2017 14:40:06    Alarm Stop            Motion Detect, Channel 3
1613    18-04-2017 14:42:43    Log In                admin<Web:0.0.0.0>
1614    18-04-2017 14:42:43    Set Time              2017-04-18 14:42:44
1615    18-04-2017 14:42:51    Log In                admin<Web:0.0.0.0>
1616    18-04-2017 14:42:52    Log Out               admin<Web:0.0.0.0>
1617    18-04-2017 14:43:08    Log In                admin<Web:0.0.0.0>
1618    18-04-2017 14:43:09    Log Out               admin<Web:0.0.0.0>
1619    18-04-2017 14:46:19    Alarm Start           Motion Detect, Channel 3
1620    18-04-2017 14:46:20    Alarm Stop            Motion Detect, Channel 3
1621    18-04-2017 14:46:21    Alarm Start           Motion Detect, Channel 2
1622    18-04-2017 14:46:21    Alarm Start           Motion Detect, Channel 3
1623    18-04-2017 14:46:21    Alarm Stop            Motion Detect, Channel 2
1624    18-04-2017 14:46:22    Alarm Stop            Motion Detect, Channel 3
1625    18-04-2017 14:46:23    Alarm Start           Motion Detect, Channel 2
1626    18-04-2017 14:46:23    Alarm Stop            Motion Detect, Channel 2
1627    18-04-2017 14:46:45    Log In                admin<Web:0.0.0.0>
1628    18-04-2017 14:46:46    Log Out               admin<Web:0.0.0.0>
1629    18-04-2017 14:50:16    Log In                admin<Web:0.0.0.0>
1630    18-04-2017 14:50:17    Log Out               admin<Web:0.0.0.0>
1631    18-04-2017 14:50:23    Alarm Start           Motion Detect, Channel 3
1632    18-04-2017 14:50:27    Alarm Stop            Motion Detect, Channel 3
1633    18-04-2017 14:50:27    Alarm Start           Motion Detect, Channel 2
1634    18-04-2017 14:50:28    Alarm Stop            Motion Detect, Channel 2
1635    18-04-2017 14:50:29    Alarm Start           Motion Detect, Channel 2
1636    18-04-2017 14:50:31    Alarm Stop            Motion Detect, Channel 2
1637    18-04-2017 14:50:31    Log In                admin<Web:0.0.0.0>
1638    18-04-2017 14:50:32    Alarm Start           Motion Detect, Channel 2
1639    18-04-2017 14:50:32    Alarm Stop            Motion Detect, Channel 2
1640    18-04-2017 14:50:32    Log Out               admin<Web:0.0.0.0>
1641    18-04-2017 14:50:47    Log In                admin<Web:0.0.0.0>
1642    18-04-2017 14:50:48    Log Out               admin<Web:0.0.0.0>
1643    18-04-2017 14:50:50    Alarm Start           Motion Detect, Channel 1
1644    18-04-2017 14:50:50    Alarm Stop            Motion Detect, Channel 1
1645    18-04-2017 14:50:51    Alarm Start           Motion Detect, Channel 3
1646    18-04-2017 14:50:52    Alarm Start           Motion Detect, Channel 1
1647    18-04-2017 14:50:53    Alarm Stop            Motion Detect, Channel 1
1648    18-04-2017 14:50:54    Alarm Start           Motion Detect, Channel 2
1649    18-04-2017 14:50:57    Alarm Stop            Motion Detect, Channel 2
1650    18-04-2017 14:50:57    Alarm Start           Motion Detect, Channel 2
1651    18-04-2017 14:50:57    Alarm Stop            Motion Detect, Channel 2
1652    18-04-2017 14:50:58    Alarm Stop            Motion Detect, Channel 3
1653    18-04-2017 14:51:05    Log In                admin<Web:0.0.0.0>
1654    18-04-2017 14:51:05    Log Out               admin<Web:0.0.0.0>
1655    18-04-2017 14:51:20    Log In                admin<Web:0.0.0.0>
1656    18-04-2017 14:51:21    Log Out               admin<Web:0.0.0.0>
1657    18-04-2017 14:51:23    Alarm Start           Motion Detect, Channel 3
1658    18-04-2017 14:51:24    Alarm Stop            Motion Detect, Channel 3
1659    18-04-2017 14:51:25    Alarm Start           Motion Detect, Channel 3
1660    18-04-2017 14:51:26    Alarm Stop            Motion Detect, Channel 3
1661    18-04-2017 14:51:32    Alarm Start           Motion Detect, Channel 2
1662    18-04-2017 14:51:32    Alarm Stop            Motion Detect, Channel 2
1663    18-04-2017 14:55:56    Alarm Start           Motion Detect, Channel 1
1664    18-04-2017 14:55:56    Alarm Start           Motion Detect, Channel 3
1665    18-04-2017 14:55:58    Alarm Stop            Motion Detect, Channel 1
1666    18-04-2017 14:55:59    Alarm Start           Motion Detect, Channel 2
1667    18-04-2017 14:56:02    Alarm Stop            Motion Detect, Channel 3
1668    18-04-2017 14:56:02    Alarm Stop            Motion Detect, Channel 2
1669    18-04-2017 15:00:45    Log In                admin<Web:0.0.0.0>
1670    18-04-2017 15:00:46    Log Out               admin<Web:0.0.0.0>
1671    18-04-2017 15:01:01    Log In                admin<Web:0.0.0.0>
1672    18-04-2017 15:01:02    Log Out               admin<Web:0.0.0.0>
1673    18-04-2017 15:02:09    Alarm Start           Motion Detect, Channel 3
1674    18-04-2017 15:02:09    Alarm Start           Motion Detect, Channel 1
1675    18-04-2017 15:02:10    Alarm Start           Motion Detect, Channel 2
1676    18-04-2017 15:02:11    Alarm Stop            Motion Detect, Channel 1
1677    18-04-2017 15:02:11    Alarm Stop            Motion Detect, Channel 3
1678    18-04-2017 15:02:12    Alarm Stop            Motion Detect, Channel 2
1679    18-04-2017 15:04:43    Log In                admin<Web:0.0.0.0>
1680    18-04-2017 15:04:44    Log Out               admin<Web:0.0.0.0>
1681    18-04-2017 15:05:30    Log Out               admin<Web:0.0.0.0>
1682    18-04-2017 15:06:54    Log In                admin<Web:0.0.0.0>
1683    18-04-2017 15:06:54    Set Time              2017-04-18 15:06:55
1684    18-04-2017 15:07:02    Log In                admin<Web:0.0.0.0>
1685    18-04-2017 15:07:03    Log Out               admin<Web:0.0.0.0>
1686    18-04-2017 15:07:14    Log Out               admin<Web:0.0.0.0>
1687    18-04-2017 15:08:45    Alarm Start           Motion Detect, Channel 3
1688    18-04-2017 15:08:48    Alarm Start           Motion Detect, Channel 1
1689    18-04-2017 15:08:49    Alarm Stop            Motion Detect, Channel 1
1690    18-04-2017 15:08:49    Alarm Stop            Motion Detect, Channel 3
1691    18-04-2017 15:10:46    Alarm Start           Motion Detect, Channel 1
1692    18-04-2017 15:10:47    Alarm Start           Motion Detect, Channel 3
1693    18-04-2017 15:10:48    Alarm Stop            Motion Detect, Channel 1
1694    18-04-2017 15:10:50    Alarm Stop            Motion Detect, Channel 3
1695    18-04-2017 15:10:50    Alarm Start           Motion Detect, Channel 3
1696    18-04-2017 15:10:51    Alarm Stop            Motion Detect, Channel 3
1697    18-04-2017 15:12:56    Log In                admin<Web:0.0.0.0>
1698    18-04-2017 15:13:03    Log In                admin<Web:0.0.0.0>
1699    18-04-2017 15:13:04    Log Out               admin<Web:0.0.0.0>
1700    18-04-2017 15:14:14    Log Out               admin<Web:0.0.0.0>
1701    18-04-2017 15:14:21    Log In                admin<Web:0.0.0.0>
1702    18-04-2017 15:14:21    Set Time              2017-04-18 15:14:22
1703    18-04-2017 15:14:28    Log In                admin<Web:0.0.0.0>
1704    18-04-2017 15:14:29    Log Out               admin<Web:0.0.0.0>
1705    18-04-2017 15:14:46    Log Out               admin<Web:0.0.0.0>
1706    18-04-2017 15:14:56    Alarm Start           Motion Detect, Channel 1
1707    18-04-2017 15:14:57    Alarm Start           Motion Detect, Channel 3
1708    18-04-2017 15:14:58    Alarm Stop            Motion Detect, Channel 3
1709    18-04-2017 15:14:58    Alarm Stop            Motion Detect, Channel 1
1710    18-04-2017 15:14:59    Alarm Start           Motion Detect, Channel 3
1711    18-04-2017 15:15:01    Alarm Stop            Motion Detect, Channel 3
1712    18-04-2017 15:16:20    Log In                admin<Web:0.0.0.0>
1713    18-04-2017 15:16:20    Set Time              2017-04-18 15:16:21
1714    18-04-2017 15:16:28    Log In                admin<Web:0.0.0.0>
1715    18-04-2017 15:16:29    Log Out               admin<Web:0.0.0.0>
1716    18-04-2017 15:16:43    Log In                admin<Web:0.0.0.0>
1717    18-04-2017 15:16:44    Log Out               admin<Web:0.0.0.0>
1718    18-04-2017 15:16:54    Alarm Start           Motion Detect, Channel 3
1719    18-04-2017 15:16:55    Alarm Stop            Motion Detect, Channel 3
1720    18-04-2017 15:19:50    Log In                admin<Web:0.0.0.0>
1721    18-04-2017 15:19:51    Log Out               admin<Web:0.0.0.0>
1722    18-04-2017 15:20:30    Alarm Start           Motion Detect, Channel 3
1723    18-04-2017 15:20:30    Alarm Stop            Motion Detect, Channel 3
1724    18-04-2017 15:20:31    Alarm Start           Motion Detect, Channel 2
1725    18-04-2017 15:20:32    Alarm Stop            Motion Detect, Channel 2
1726    18-04-2017 15:23:23    Log Out               admin<Web:0.0.0.0>
1727    18-04-2017 15:23:57    Log In                admin<Web:0.0.0.0>
1728    18-04-2017 15:23:57    Set Time              2017-04-18 15:23:58
1729    18-04-2017 15:24:05    Log In                admin<Web:0.0.0.0>
1730    18-04-2017 15:24:06    Log Out               admin<Web:0.0.0.0>
1731    18-04-2017 15:24:19    Log In                admin<Web:0.0.0.0>
1732    18-04-2017 15:24:20    Log Out               admin<Web:0.0.0.0>
1733    18-04-2017 15:24:46    Alarm Start           Motion Detect, Channel 3
1734    18-04-2017 15:24:47    Alarm Start           Motion Detect, Channel 1
1735    18-04-2017 15:24:48    Alarm Stop            Motion Detect, Channel 1
1736    18-04-2017 15:24:48    Alarm Start           Motion Detect, Channel 2
1737    18-04-2017 15:24:49    Alarm Stop            Motion Detect, Channel 3
1738    18-04-2017 15:24:50    Alarm Stop            Motion Detect, Channel 2
1739    18-04-2017 15:25:11    Alarm Start           Motion Detect, Channel 3
1740    18-04-2017 15:25:16    Alarm Stop            Motion Detect, Channel 3
1741    18-04-2017 15:26:07    Alarm Start           Motion Detect, Channel 3
1742    18-04-2017 15:26:08    Alarm Start           Motion Detect, Channel 1
1743    18-04-2017 15:26:09    Alarm Stop            Motion Detect, Channel 1
1744    18-04-2017 15:26:09    Alarm Start           Motion Detect, Channel 2
1745    18-04-2017 15:26:09    Alarm Stop            Motion Detect, Channel 3
1746    18-04-2017 15:26:11    Alarm Stop            Motion Detect, Channel 2
1747    18-04-2017 15:26:22    Log In                admin<Web:0.0.0.0>
1748    18-04-2017 15:26:24    Log Out               admin<Web:0.0.0.0>
1749    18-04-2017 15:26:38    Log In                admin<Web:0.0.0.0>
1750    18-04-2017 15:26:38    Log Out               admin<Web:0.0.0.0>
1751    18-04-2017 15:26:53    Log In                admin<Web:0.0.0.0>
1752    18-04-2017 15:26:54    Log Out               admin<Web:0.0.0.0>
1753    18-04-2017 15:27:12    Alarm Start           Motion Detect, Channel 2
1754    18-04-2017 15:27:12    Alarm Stop            Motion Detect, Channel 2
1755    18-04-2017 15:27:13    Alarm Start           Motion Detect, Channel 3
1756    18-04-2017 15:27:14    Alarm Start           Motion Detect, Channel 2
1757    18-04-2017 15:27:15    Alarm Start           Motion Detect, Channel 1
1758    18-04-2017 15:27:17    Alarm Stop            Motion Detect, Channel 1
1759    18-04-2017 15:27:18    Alarm Start           Motion Detect, Channel 1
1760    18-04-2017 15:27:18    Alarm Stop            Motion Detect, Channel 2
1761    18-04-2017 15:27:19    Alarm Stop            Motion Detect, Channel 1
1762    18-04-2017 15:27:19    Log In                admin<Web:0.0.0.0>
1763    18-04-2017 15:27:19    Log Out               admin<Web:0.0.0.0>
1764    18-04-2017 15:27:20    Alarm Stop            Motion Detect, Channel 3
1765    18-04-2017 15:27:39    Log In                admin<Web:0.0.0.0>
1766    18-04-2017 15:27:40    Log Out               admin<Web:0.0.0.0>
1767    18-04-2017 15:27:54    Log In                admin<Web:0.0.0.0>
1768    18-04-2017 15:27:55    Log Out               admin<Web:0.0.0.0>
1769    18-04-2017 15:29:55    Log In                admin<Web:0.0.0.0>
1770    18-04-2017 15:29:56    Log Out               admin<Web:0.0.0.0>
1771    18-04-2017 15:30:10    Log In                admin<Web:0.0.0.0>
1772    18-04-2017 15:30:11    Log Out               admin<Web:0.0.0.0>
1773    18-04-2017 15:30:25    Log In                admin<Web:0.0.0.0>
1774    18-04-2017 15:30:26    Log Out               admin<Web:0.0.0.0>
1775    18-04-2017 15:32:34    Log In                admin<Web:0.0.0.0>
1776    18-04-2017 15:32:35    Log Out               admin<Web:0.0.0.0>
1777    18-04-2017 15:32:49    Log In                admin<Web:0.0.0.0>
1778    18-04-2017 15:32:50    Log Out               admin<Web:0.0.0.0>
1779    18-04-2017 15:33:25    Log In                admin<Web:0.0.0.0>
1780    18-04-2017 15:33:26    Log Out               admin<Web:0.0.0.0>
1781    18-04-2017 15:33:43    Log Out               admin<Web:0.0.0.0>
1782    18-04-2017 15:34:09    Log In                admin<Web:0.0.0.0>
1783    18-04-2017 15:34:09    Set Time              2017-04-18 15:34:10
1784    18-04-2017 15:34:18    Log In                admin<Web:0.0.0.0>
1785    18-04-2017 15:34:19    Log Out               admin<Web:0.0.0.0>
1786    18-04-2017 15:34:52    Log In                admin<Web:0.0.0.0>
1787    18-04-2017 15:34:53    Log Out               admin<Web:0.0.0.0>
1788    18-04-2017 15:39:44    Log In                admin<Web:0.0.0.0>
1789    18-04-2017 15:39:45    Log Out               admin<Web:0.0.0.0>
1790    18-04-2017 15:39:53    Log Out               admin<Web:0.0.0.0>
1791    18-04-2017 15:46:49    Alarm Start           Motion Detect, Channel 2
1792    18-04-2017 15:46:49    Alarm Stop            Motion Detect, Channel 2
1793    18-04-2017 15:46:51    Alarm Start           Motion Detect, Channel 3
1794    18-04-2017 15:46:51    Alarm Start           Motion Detect, Channel 1
1795    18-04-2017 15:46:51    Alarm Start           Motion Detect, Channel 2
1796    18-04-2017 15:46:51    Alarm Stop            Motion Detect, Channel 1
1797    18-04-2017 15:46:52    Alarm Stop            Motion Detect, Channel 2
1798    18-04-2017 15:46:52    Alarm Stop            Motion Detect, Channel 3
1799    18-04-2017 15:54:00    Alarm Start           Motion Detect, Channel 3
1800    18-04-2017 15:54:01    Alarm Start           Motion Detect, Channel 1
1801    18-04-2017 15:54:01    Alarm Stop            Motion Detect, Channel 1
1802    18-04-2017 15:54:01    Alarm Start           Motion Detect, Channel 2
1803    18-04-2017 15:54:02    Alarm Stop            Motion Detect, Channel 3
1804    18-04-2017 15:54:03    Alarm Start           Motion Detect, Channel 3
1805    18-04-2017 15:54:03    Alarm Stop            Motion Detect, Channel 3
1806    18-04-2017 15:54:04    Alarm Stop            Motion Detect, Channel 2
1807    18-04-2017 15:58:25    Alarm Start           Motion Detect, Channel 3
1808    18-04-2017 15:58:26    Alarm Start           Motion Detect, Channel 2
1809    18-04-2017 15:58:27    Alarm Stop            Motion Detect, Channel 2
1810    18-04-2017 15:58:28    Alarm Stop            Motion Detect, Channel 3
1811    18-04-2017 15:58:29    Alarm Start           Motion Detect, Channel 3
1812    18-04-2017 15:58:29    Alarm Stop            Motion Detect, Channel 3
1813    18-04-2017 16:00:48    Alarm Start           Motion Detect, Channel 3
1814    18-04-2017 16:00:48    Alarm Stop            Motion Detect, Channel 3
1815    18-04-2017 16:00:49    Alarm Start           Motion Detect, Channel 2
1816    18-04-2017 16:00:50    Alarm Stop            Motion Detect, Channel 2
1817    18-04-2017 16:00:50    Alarm Start           Motion Detect, Channel 3
1818    18-04-2017 16:00:51    Alarm Stop            Motion Detect, Channel 3
1819    18-04-2017 16:02:34    Alarm Start           Motion Detect, Channel 3
1820    18-04-2017 16:02:35    Alarm Start           Motion Detect, Channel 1
1821    18-04-2017 16:02:35    Alarm Stop            Motion Detect, Channel 1
1822    18-04-2017 16:02:36    Alarm Start           Motion Detect, Channel 2
1823    18-04-2017 16:02:36    Alarm Stop            Motion Detect, Channel 3
1824    18-04-2017 16:02:36    Alarm Stop            Motion Detect, Channel 2
1825    18-04-2017 16:09:54    Alarm Start           Motion Detect, Channel 3
1826    18-04-2017 16:09:54    Alarm Start           Motion Detect, Channel 1
1827    18-04-2017 16:09:55    Alarm Stop            Motion Detect, Channel 1
1828    18-04-2017 16:09:55    Alarm Start           Motion Detect, Channel 2
1829    18-04-2017 16:09:58    Alarm Stop            Motion Detect, Channel 3
1830    18-04-2017 16:09:59    Alarm Stop            Motion Detect, Channel 2
1831    18-04-2017 16:10:02    Alarm Start           Motion Detect, Channel 2
1832    18-04-2017 16:10:02    Alarm Stop            Motion Detect, Channel 2
1833    18-04-2017 16:11:47    Alarm Start           Motion Detect, Channel 3
1834    18-04-2017 16:11:49    Alarm Stop            Motion Detect, Channel 3
1835    18-04-2017 16:14:10    Log In                admin<Web:0.0.0.0>
1836    18-04-2017 16:14:17    Log In                admin<Web:0.0.0.0>
1837    18-04-2017 16:14:18    Log Out               admin<Web:0.0.0.0>
